protein,ligand,model_id,energy,cx,cy,cz
mut_N102T,2_3_BPG,41,-9.31,-0.2633333333333333,-0.47533333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,42,-8.81,-0.25,-0.458,-0.33066666666666666
mut_N102T,2_3_BPG,43,-8.64,-0.23733333333333334,-0.4593333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,44,-9.08,-0.264,-0.4613333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,45,-9.0,-0.27066666666666667,-0.4473333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,46,-10.09,-0.368,-0.424,-0.33066666666666666
mut_N102T,2_3_BPG,47,-9.63,-0.3446666666666667,-0.41733333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,48,-9.24,-0.35866666666666663,-0.378,-0.33066666666666666
mut_N102T,2_3_BPG,49,-9.54,-0.26466666666666666,-0.49133333333333334,-0.33066666666666666
mut_N102T,2_3_BPG,50,-9.29,-0.252,-0.4866666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,51,-9.98,-0.3806666666666667,-0.4033333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,52,-8.85,-0.312,-0.39866666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,53,-8.95,-0.26866666666666666,-0.44866666666666666,-0.33066666666666666
mut_N102T,2_3_BPG,54,-9.31,-0.25866666666666666,-0.48333333333333334,-0.33066666666666666
mut_N102T,2_3_BPG,55,-8.93,-0.22466666666666665,-0.4886666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,56,-9.48,-0.2713333333333333,-0.48,-0.33066666666666666
mut_N102T,2_3_BPG,57,-9.37,-0.352,-0.392,-0.33066666666666666
mut_N102T,2_3_BPG,58,-9.24,-0.266,-0.4693333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,59,-9.19,-0.324,-0.40800000000000003,-0.33066666666666666
mut_N102T,2_3_BPG,60,-9.19,-0.2633333333333333,-0.4693333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,61,-9.12,-0.24133333333333334,-0.488,-0.33066666666666666
mut_N102T,2_3_BPG,62,-9.44,-0.24266666666666667,-0.5073333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,63,-9.13,-0.26,-0.4666666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,64,-9.02,-0.266,-0.45333333333333337,-0.33066666666666666
mut_N102T,2_3_BPG,65,-9.06,-0.25933333333333336,-0.464,-0.33066666666666666
mut_N102T,2_3_BPG,66,-8.36,-0.246,-0.42933333333333334,-0.33066666666666666
mut_N102T,2_3_BPG,67,-9.39,-0.272,-0.47533333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,68,-9.39,-0.32,-0.42333333333333334,-0.33066666666666666
mut_N102T,2_3_BPG,69,-9.0,-0.26466666666666666,-0.4533333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,70,-8.65,-0.20533333333333334,-0.49133333333333334,-0.33066666666666666
mut_N102T,2_3_BPG,71,-9.11,-0.2786666666666667,-0.448,-0.33066666666666666
mut_N102T,2_3_BPG,72,-9.59,-0.238,-0.522,-0.33066666666666666
mut_N102T,2_3_BPG,73,-9.14,-0.2673333333333333,-0.4613333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,74,-9.18,-0.266,-0.4653333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,75,-9.41,-0.24666666666666667,-0.5013333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,76,-9.17,-0.262,-0.4686666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,77,-9.33,-0.33266666666666667,-0.4086666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,78,-8.76,-0.25733333333333336,-0.446,-0.33066666666666666
mut_N102T,2_3_BPG,79,-9.24,-0.24866666666666667,-0.488,-0.33066666666666666
mut_N102T,2_3_BPG,80,-9.1,-0.26666666666666666,-0.46,-0.33066666666666666
mut_N102T,2_3_BPG,81,-9.33,-0.32933333333333337,-0.4126666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,82,-9.22,-0.2593333333333333,-0.47533333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,83,-9.22,-0.244,-0.49066666666666664,-0.33066666666666666
mut_N102T,2_3_BPG,84,-9.36,-0.24933333333333332,-0.49333333333333335,-0.33066666666666666
mut_N102T,2_3_BPG,85,-8.64,-0.2573333333333333,-0.438,-0.33066666666666666
mut_N102T,2_3_BPG,86,-9.09,-0.27,-0.454,-0.33066666666666666
mut_N102T,2_3_BPG,87,-9.45,-0.35000000000000003,-0.39866666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,88,-9.14,-0.268,-0.46066666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,89,-9.11,-0.26133333333333336,-0.4666666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,90,-9.86,-0.3686666666666667,-0.4073333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,91,-9.39,-0.252,-0.49200000000000005,-0.33066666666666666
mut_N102T,2_3_BPG,92,-8.99,-0.2693333333333333,-0.44733333333333336,-0.33066666666666666
mut_N102T,2_3_BPG,93,-9.19,-0.2673333333333333,-0.4646666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,94,-9.05,-0.22533333333333333,-0.49733333333333335,-0.33066666666666666
mut_N102T,2_3_BPG,95,-8.48,-0.25666666666666665,-0.4266666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,96,-9.32,-0.244,-0.4966666666666667,-0.33066666666666666
mut_N102T,2_3_BPG,97,-9.36,-0.33,-0.41333333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,98,-8.92,-0.26133333333333336,-0.45066666666666666,-0.33066666666666666
mut_N102T,2_3_BPG,99,-9.55,-0.3453333333333333,-0.41133333333333333,-0.33066666666666666
mut_N102T,2_3_BPG,100,-9.17,-0.32866666666666666,-0.4033333333333333,-0.33066666666666666
mut_N102T,heme,1,-4.26,-0.14722222222222223,-0.003333333333333333,-3.7037037037035065e-05
mut_N102T,heme,2,-5.38,-0.15574074074074074,-0.014814814814814815,-3.7037037037035065e-05
mut_N102T,heme,3,-5.76,-0.1637037037037037,-0.015000000000000001,-3.7037037037035065e-05
mut_N102T,heme,4,-3.87,-0.13037037037037036,-0.01314814814814815,-3.7037037037035065e-05
mut_N102T,heme,5,-3.61,-0.13166666666666665,-0.007037037037037037,-3.7037037037035065e-05
mut_N102T,heme,6,-4.98,-0.15425925925925926,-0.009814814814814814,-3.7037037037035065e-05
mut_N102T,heme,7,-5.74,-0.1637037037037037,-0.014074074074074074,-3.7037037037035065e-05
mut_N102T,heme,8,-3.11,-0.12574074074074074,-0.003333333333333333,-3.7037037037035065e-05
mut_N102T,heme,9,-6.2,-0.17796296296296296,-0.008518518518518519,-3.7037037037035065e-05
mut_N102T,heme,10,-7.49,-0.1938888888888889,-0.01666666666666667,-3.7037037037035065e-05
mut_N102T,heme,11,-3.7,-0.1361111111111111,-0.004074074074074075,-3.7037037037035065e-05
mut_N102T,heme,12,-4.28,-0.1464814814814815,-0.0038888888888888883,-3.7037037037035065e-05
mut_N102T,heme,13,-3.99,-0.1438888888888889,-0.0018518518518518526,-3.7037037037035065e-05
mut_N102T,heme,14,-4.6,-0.15203703703703703,-0.005,-3.7037037037035065e-05
mut_N102T,heme,15,-4.59,-0.1514814814814815,-0.004999999999999999,-3.7037037037035065e-05
mut_N102T,heme,16,-8.69,-0.21222222222222223,-0.020555555555555556,-3.7037037037035065e-05
mut_N102T,heme,17,-3.09,-0.12574074074074074,-0.002777777777777777,-3.7037037037035065e-05
mut_N102T,heme,18,-7.25,-0.19166666666666668,-0.01425925925925926,-3.7037037037035065e-05
mut_N102T,heme,19,-3.7,-0.1385185185185185,-0.0014814814814814816,-3.7037037037035065e-05
mut_N102T,heme,20,-5.67,-0.16518518518518518,-0.011481481481481481,-3.7037037037035065e-05
mut_N102T,heme,21,-5.38,-0.1638888888888889,-0.007037037037037035,-3.7037037037035065e-05
mut_N102T,heme,22,-4.91,-0.15259259259259259,-0.010925925925925927,-3.7037037037035065e-05
mut_N102T,heme,23,-4.88,-0.15944444444444444,-0.0033333333333333327,-3.7037037037035065e-05
mut_N102T,heme,24,-2.6,-0.11944444444444445,2.248715617006972e-19,-3.7037037037035065e-05
mut_N102T,heme,25,-4.66,-0.1488888888888889,-0.010370370370370372,-3.7037037037035065e-05
mut_N102T,heme,26,-6.54,-0.17148148148148148,-0.021111111111111115,-3.7037037037035065e-05
mut_N102T,heme,27,-3.46,-0.1362962962962963,-1.927470528863119e-19,-3.7037037037035065e-05
mut_N102T,heme,28,-3.08,-0.12703703703703703,-0.0025925925925925925,-3.7037037037035065e-05
mut_N102T,heme,29,-3.83,-0.13666666666666666,-0.005370370370370371,-3.7037037037035065e-05
mut_N102T,heme,30,-7.12,-0.18166666666666667,-0.022407407407407407,-3.7037037037035065e-05
mut_N102T,heme,31,-5.89,-0.1711111111111111,-0.008518518518518519,-3.7037037037035065e-05
mut_N102T,heme,32,-4.12,-0.14166666666666666,-0.005555555555555556,-3.7037037037035065e-05
mut_N102T,heme,33,-3.88,-0.14037037037037037,-0.002592592592592593,-3.7037037037035065e-05
mut_N102T,heme,34,-3.18,-0.12981481481481483,-0.0012962962962962963,-3.7037037037035065e-05
mut_N102T,heme,35,-2.72,-0.12037037037037038,-0.0020370370370370373,-3.7037037037035065e-05
mut_N102T,heme,36,-5.83,-0.16296296296296298,-0.017037037037037038,-3.7037037037035065e-05
mut_N102T,heme,37,-5.96,-0.17222222222222222,-0.010370370370370372,-3.7037037037035065e-05
mut_N102T,heme,38,-3.45,-0.1287037037037037,-0.007222222222222222,-3.7037037037035065e-05
mut_N102T,heme,39,-5.75,-0.16574074074074074,-0.012407407407407407,-3.7037037037035065e-05
mut_N102T,heme,40,-3.58,-0.13814814814814816,0.0005555555555555566,-3.7037037037035065e-05
mut_N102T,heme,41,-7.96,-0.2061111111111111,-0.012407407407407409,-3.7037037037035065e-05
mut_N102T,heme,42,-7.76,-0.20222222222222222,-0.012592592592592594,-3.7037037037035065e-05
mut_N102T,heme,43,-4.63,-0.15537037037037038,-0.0018518518518518526,-3.7037037037035065e-05
mut_N102T,heme,44,-4.12,-0.14425925925925925,-0.003888888888888889,-3.7037037037035065e-05
mut_N102T,heme,45,-5.63,-0.16925925925925925,-0.006296296296296296,-3.7037037037035065e-05
mut_N102T,heme,46,-4.25,-0.14629629629629629,-0.004074074074074074,-3.7037037037035065e-05
mut_N102T,heme,47,-3.52,-0.13407407407407407,-0.0031481481481481477,-3.7037037037035065e-05
mut_N102T,heme,48,-5.75,-0.16111111111111112,-0.016666666666666666,-3.7037037037035065e-05
mut_N102T,heme,49,-4.3,-0.14203703703703704,-0.009444444444444445,-3.7037037037035065e-05
mut_N102T,heme,50,-5.42,-0.17148148148148148,0.0001851851851851854,-3.7037037037035065e-05
mut_N102T,heme,51,-7.25,-0.19296296296296298,-0.01314814814814815,-3.7037037037035065e-05
mut_N102T,heme,52,-6.56,-0.1761111111111111,-0.017222222222222226,-3.7037037037035065e-05
mut_N102T,heme,53,-3.94,-0.14222222222222222,-0.0014814814814814816,-3.7037037037035065e-05
mut_N102T,heme,54,-3.77,-0.1387037037037037,-0.003888888888888889,-3.7037037037035065e-05
mut_N102T,heme,55,-5.13,-0.15981481481481483,-0.006666666666666666,-3.7037037037035065e-05
mut_N102T,heme,56,-4.69,-0.15555555555555556,-0.002592592592592594,-3.7037037037035065e-05
mut_N102T,heme,57,-3.53,-0.13592592592592592,-0.0014814814814814816,-3.7037037037035065e-05
mut_N102T,heme,58,-4.59,-0.15333333333333332,-0.003703703703703704,-3.7037037037035065e-05
mut_N102T,heme,59,-3.53,-0.1338888888888889,-0.0029629629629629632,-3.7037037037035065e-05
mut_N102T,heme,60,-3.77,-0.14,-0.0020370370370370373,-3.7037037037035065e-05
mut_N102T,heme,61,-5.71,-0.1737037037037037,-0.0037037037037037047,-3.7037037037035065e-05
mut_N102T,heme,62,-3.54,-0.13444444444444445,-0.002777777777777778,-3.7037037037035065e-05
mut_N102T,heme,63,-5.51,-0.17314814814814816,-0.0003703703703703702,-3.7037037037035065e-05
mut_N102T,heme,64,-4.36,-0.14759259259259258,-0.0044444444444444444,-3.7037037037035065e-05
mut_N102T,heme,65,-3.28,-0.12518518518518518,-0.007037037037037038,-3.7037037037035065e-05
mut_N102T,heme,66,-5.3,-0.16685185185185186,-0.0035185185185185185,-3.7037037037035065e-05
mut_N102T,heme,67,-4.6,-0.1487037037037037,-0.007962962962962963,-3.7037037037035065e-05
mut_N102T,heme,68,-4.16,-0.14555555555555555,-0.003333333333333334,-3.7037037037035065e-05
mut_N102T,heme,69,-4.45,-0.14777777777777779,-0.005555555555555555,-3.7037037037035065e-05
mut_N102T,heme,70,-4.75,-0.15222222222222223,-0.007037037037037037,-3.7037037037035065e-05
mut_N102T,heme,71,-3.68,-0.13814814814814816,-0.0014814814814814812,-3.7037037037035065e-05
mut_N102T,heme,72,-4.14,-0.14537037037037037,-0.0029629629629629632,-3.7037037037035065e-05
mut_N102T,heme,73,-3.6,-0.13592592592592592,-0.0033333333333333335,-3.7037037037035065e-05
mut_N102T,heme,74,-3.85,-0.14148148148148149,-0.0025925925925925925,-3.7037037037035065e-05
mut_N102T,heme,75,-2.92,-0.12666666666666668,0.0012962962962962954,-3.7037037037035065e-05
mut_N102T,heme,76,-4.9,-0.14666666666666667,-0.01611111111111111,-3.7037037037035065e-05
mut_N102T,heme,77,-4.82,-0.1514814814814815,-0.010000000000000002,-3.7037037037035065e-05
mut_N102T,heme,78,-4.39,-0.14314814814814816,-0.009629629629629629,-3.7037037037035065e-05
mut_N102T,heme,79,-5.39,-0.15777777777777777,-0.012962962962962964,-3.7037037037035065e-05
mut_N102T,heme,80,-5.32,-0.15944444444444444,-0.010555555555555554,-3.7037037037035065e-05
mut_N102T,heme,81,-5.14,-0.1487037037037037,-0.017777777777777778,-3.7037037037035065e-05
mut_N102T,heme,82,-4.83,-0.1511111111111111,-0.010185185185185186,-3.7037037037035065e-05
mut_N102T,heme,83,-5.11,-0.1622222222222222,-0.0044444444444444444,-3.7037037037035065e-05
mut_N102T,heme,84,-4.19,-0.1412962962962963,-0.007222222222222223,-3.7037037037035065e-05
mut_N102T,heme,85,-5.85,-0.16907407407407407,-0.011851851851851851,-3.7037037037035065e-05
mut_N102T,heme,86,-5.09,-0.16018518518518518,-0.0059259259259259265,-3.7037037037035065e-05
mut_N102T,heme,87,-2.52,-0.11314814814814815,-0.00537037037037037,-3.7037037037035065e-05
mut_N102T,heme,88,-6.94,-0.1925925925925926,-0.00814814814814815,-3.7037037037035065e-05
mut_N102T,heme,89,-4.48,-0.15203703703703703,-0.002777777777777777,-3.7037037037035065e-05
mut_N102T,heme,90,-3.06,-0.12592592592592594,-0.002962962962962963,-3.7037037037035065e-05
mut_N102T,heme,91,-3.89,-0.14,-0.0044444444444444444,-3.7037037037035065e-05
mut_N102T,heme,92,-4.17,-0.14092592592592593,-0.009074074074074075,-3.7037037037035065e-05
mut_N102T,heme,93,-3.41,-0.1348148148148148,-0.0007407407407407409,-3.7037037037035065e-05
mut_N102T,heme,94,-5.11,-0.14555555555555555,-0.021296296296296296,-3.7037037037035065e-05
mut_N102T,heme,95,-5.43,-0.16777777777777778,-0.0038888888888888905,-3.7037037037035065e-05
mut_N102T,heme,96,-7.51,-0.2001851851851852,-0.010185185185185186,-3.7037037037035065e-05
mut_N102T,heme,97,-5.35,-0.16203703703703703,-0.009629629629629629,-3.7037037037035065e-05
mut_N102T,heme,98,-5.86,-0.1737037037037037,-0.007222222222222222,-3.7037037037035065e-05
mut_N102T,heme,99,-6.12,-0.17425925925925925,-0.011111111111111113,-3.7037037037035065e-05
mut_N102T,heme,100,-6.72,-0.19055555555555556,-0.005000000000000001,-3.7037037037035065e-05
mut_N102T,heme_Co,1,-3.63,-0.12708333333333333,-0.022708333333333334,-0.04170833333333333
mut_N102T,heme_Co,2,-2.85,-0.135,0.0008333333333333333,-0.04170833333333333
mut_N102T,heme_Co,3,-5.44,-0.165625,-0.022291666666666668,-0.04170833333333333
mut_N102T,heme_Co,4,-5.56,-0.12854166666666667,-0.06270833333333334,-0.04170833333333333
mut_N102T,heme_Co,5,-5.34,-0.11375,-0.07270833333333333,-0.04170833333333333
mut_N102T,heme_Co,6,-3.99,-0.11041666666666666,-0.04729166666666666,-0.04170833333333333
mut_N102T,heme_Co,7,-3.24,-0.11583333333333333,-0.026041666666666664,-0.04170833333333333
mut_N102T,heme_Co,8,-5.36,-0.16083333333333333,-0.025,-0.04170833333333333
mut_N102T,heme_Co,9,-2.92,-0.135625,0.0008333333333333333,-0.04170833333333333
mut_N102T,heme_Co,10,-2.61,-0.131875,0.0024999999999999996,-0.04170833333333333
mut_N102T,heme_Co,11,-5.5,-0.13104166666666667,-0.05875,-0.04170833333333333
mut_N102T,heme_Co,12,-3.89,-0.13333333333333333,-0.022083333333333333,-0.04170833333333333
mut_N102T,heme_Co,13,-4.56,-0.095625,-0.07395833333333333,-0.04170833333333333
mut_N102T,heme_Co,14,-3.06,-0.141875,0.0029166666666666672,-0.04170833333333333
mut_N102T,heme_Co,15,-3.9,-0.10916666666666666,-0.04625,-0.04170833333333333
mut_N102T,heme_Co,16,-4.33,-0.11979166666666667,-0.045,-0.04170833333333333
mut_N102T,heme_Co,17,-3.39,-0.11125,-0.03291666666666667,-0.04170833333333333
mut_N102T,heme_Co,18,-4.32,-0.14250000000000002,-0.021458333333333333,-0.04170833333333333
mut_N102T,heme_Co,19,-4.43,-0.12416666666666666,-0.043125000000000004,-0.04170833333333333
mut_N102T,heme_Co,20,-3.33,-0.12625,-0.018750000000000003,-0.04170833333333333
mut_N102T,heme_Co,21,-2.11,-0.116875,-0.0014583333333333332,-0.04170833333333333
mut_N102T,heme_Co,22,-3.43,-0.10666666666666667,-0.03875,-0.04170833333333333
mut_N102T,heme_Co,23,-3.84,-0.11145833333333334,-0.043750000000000004,-0.04170833333333333
mut_N102T,heme_Co,24,-5.09,-0.133125,-0.04729166666666667,-0.04170833333333333
mut_N102T,heme_Co,25,-3.07,-0.14166666666666666,0.0033333333333333335,-0.04170833333333333
mut_N102T,heme_Co,26,-3.55,-0.11937500000000001,-0.028541666666666667,-0.04170833333333333
mut_N102T,heme_Co,27,-2.8,-0.13416666666666666,0.0008333333333333333,-0.04170833333333333
mut_N102T,heme_Co,28,-5.95,-0.178125,-0.020416666666666666,-0.04170833333333333
mut_N102T,heme_Co,29,-2.71,-0.13479166666666667,0.00375,-0.04170833333333333
